token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59
461,content,-0.22817858,-0.21184082,0.07800083,0.41774568,0.3286408,0.17971012,-0.0075095207,-0.050617173,-0.51909095,-0.020624073,-0.45941952,-0.06970136,-0.24040934,0.24371536,0.16246521,-0.49313983,0.094830126,-0.023433402,-0.20700775,-0.17184155,0.11947302,0.17445475,0.08122005,-0.09989909,0.09365395,0.07564539,0.12597635,0.08842658,-0.08631085,-0.16247562,-0.077300996,0.094262406,0.07524042,-0.040988978,-0.062596485,0.147329,0.018000452,0.13887568,0.027536623,-0.003792766,-0.17711194,0.0877362,-0.14892095,0.19569959,0.101903506,0.4911435,0.015183363,-0.03574302,-0.2243857,0.19309914,0.05535001,0.12657602,-0.039501928,0.024466965,-0.2730968,0.08008589,-0.025404252,0.19175358,0.0076636183,0.17952114
462,content,0.46285626,-0.17696647,-0.38204873,0.20430814,-0.17200676,0.04000625,-0.39555135,-0.045989238,-0.09638975,0.15361387,-0.12453289,0.060892165,-0.04678775,-0.17271711,0.25547302,0.0465068,-0.40156376,0.090846226,0.26092115,0.20510095,-0.29031897,-0.21224774,0.07511592,0.21685916,0.58485174,-0.10441672,0.107003,-0.076109245,-0.22172993,-0.1959777,-0.06004152,-0.00925398,0.0026875606,-0.0902444,-0.104211025,0.08709315,-0.0064131743,0.20148136,-0.089778624,-0.1726307,-0.25926533,-0.23758127,-0.16116686,0.20913598,0.107787244,-0.20819962,-0.32922506,0.33241263,-0.41941908,0.33193365,0.07442206,0.04299883,0.05080525,-0.26073033,-0.17843008,0.1940903,-0.062717475,0.32477385,-0.1503723,0.0564685
463,content,-0.06145976,-0.27736518,0.1571727,0.53373617,0.2549009,0.0542363,-0.24725427,-0.14658336,-0.07238301,-0.2927192,-0.038307566,-0.35419643,-0.40584257,0.15769063,-0.21532941,0.19080505,-0.3524972,-0.15480977,-0.12503335,0.11029746,-0.04071938,-0.15442154,0.044219457,0.0067549385,-0.092359334,0.21373257,0.008464726,-0.07301543,0.20187539,-0.046156507,0.030131433,0.09089617,0.23924337,0.0655254,-0.13700055,-0.024444615,0.07715249,0.23155224,-0.035487454,0.02570147,-0.26337436,0.066616714,0.16945495,-0.062754326,0.46537936,0.34954554,0.027433587,-0.09790191,-0.2978249,0.40025762,0.23820333,0.14511383,0.14410496,-0.013156159,0.11683426,-0.30770966,0.21067527,0.16859089,0.07961386,0.114913814
464,content,-0.109765194,-0.40409952,-0.6296695,0.08760418,0.27333897,-0.13575445,0.21016614,-0.00027330068,-0.044929493,-0.4774421,0.28610632,0.025692401,0.20324022,-0.18778552,-0.54625416,-0.21974611,-0.058718495,-0.19185643,0.3090971,-0.15337704,0.0013522486,0.4225164,0.67044723,0.13347341,0.004117994,-0.025356237,-0.047782276,0.28006634,-0.10327408,0.108075045,0.012283681,-0.087677285,0.035830207,-0.03145127,-0.00449698,0.04484217,0.052402552,0.2783451,0.09384082,-0.047527287,-0.10689025,-0.2341263,0.07188351,0.4316094,-0.06090604,0.48245266,0.28868622,-0.2558874,-0.33412525,0.049301956,-0.22144045,-0.19263056,-0.017700927,-0.0022106837,-0.09187821,0.18794867,0.058646552,-0.0361485,-0.36597624,-0.12554589
465,content,-0.103800744,0.15767911,0.19517171,-0.13080402,-0.028188568,-0.011256063,-0.19409962,0.17607747,-0.2515083,0.2786022,-0.157063,0.12002044,0.169393,0.008082571,-0.04172891,-0.19563656,0.0878432,0.08083799,0.09977714,0.049515795,0.20707428,0.08780546,-0.413896,-0.036387343,0.06571133,-0.010685797,-0.07273899,-0.09678347,0.10417356,0.1707176,-0.023244515,0.016293788,0.027760362,-0.01205804,0.012096985,-0.047347702,0.0070066983,0.15255292,0.014408759,0.04112712,-0.07443835,-0.072354764,0.0123870745,0.0050574727,-0.027580684,0.26233006,-0.030690236,-0.047418814,0.19948184,-0.09781928,0.03582952,0.0035733643,-0.11757351,-0.075733244,0.10789595,-0.025494566,0.006394921,-0.09247743,0.026860168,-0.041234955
466,content,0.0916989,-0.0022291292,-0.12911084,0.010346553,-0.17685615,-0.40323207,-0.06903282,-0.31957322,0.2774042,0.14265169,-0.4197335,0.055702604,-0.06506147,-0.44831994,-0.041038208,0.044954903,-0.34514016,0.1904966,0.24379577,-0.12468754,0.12193846,0.14038819,-0.11219791,-0.17849636,0.00996717,0.0060328916,-0.18995017,0.10385511,0.25951537,-0.13144328,0.06406518,0.057972685,0.22582869,0.12569907,0.0737029,0.061550558,0.112835795,0.24028406,0.089579664,0.18246365,-0.24713029,0.3283517,0.11046823,0.20562337,-0.097411,-0.38764226,0.22607449,0.30411837,-0.21523736,-0.4888399,-0.11200337,0.22577515,-0.057332277,0.004656472,-0.019274063,0.17169218,0.12784183,0.03229282,0.04085851,0.24502261
467,content,-0.03907443,0.21213788,0.34636477,-0.2668349,-0.14488778,-0.22404175,0.14818943,0.30273056,0.22491004,0.3829433,-0.25056654,0.19971822,0.04691658,-0.27970314,0.12364078,-0.17274302,0.14737187,-0.031797722,0.05675589,-0.1069918,-0.2189738,-0.11303886,0.07424233,-0.08112535,0.25950983,0.17580007,-0.09984454,-0.3205169,0.08583395,-0.16796598,-0.0530559,-0.010973935,0.11356171,-0.52192974,0.01642759,0.06336582,-0.015469193,0.39697835,-0.18556583,-0.16858865,0.18757433,0.1276261,-0.20285271,-0.053264614,0.14274628,-0.27168152,-0.21932562,0.42637134,-0.013522314,-0.21005987,0.07804453,-0.19275773,0.049131762,-0.106213674,0.2806614,0.15473117,0.0030450406,0.28968903,-0.30169207,0.00969538
468,content,0.047415305,0.25321484,-0.1670411,0.08712583,0.060957313,0.12833165,-0.08490324,-0.016042316,0.60452604,-0.047376085,-0.03071566,0.06940343,0.20448495,-0.07842281,-0.21868816,-0.03662952,-0.043342788,0.046386305,0.06909786,-0.13390991,-0.15272585,-0.22411475,-0.13516837,0.013389065,-0.13549104,-0.120127365,-0.066015705,-0.01807055,-0.095829,0.026052274,0.0703066,0.13680501,0.1939182,-0.03979755,0.156578,-0.051276963,0.021552008,0.25832975,-0.015733626,0.017521638,-0.23726405,-0.110426836,0.12375902,-0.2526674,0.0034632687,0.04089653,0.0635584,0.078200094,0.23133793,-0.23009217,0.10430006,-0.05203175,0.086125605,0.086443976,0.08250646,0.10694984,-0.054452706,-0.1905214,-0.043136537,0.13443775
469,content,0.11399905,-0.14104384,-0.26508814,-0.13721363,0.07783738,0.0966395,-0.2760148,-0.18810356,-0.10966495,-0.018543549,-0.15953548,-0.25470716,-0.2924981,0.39040327,-0.045698084,0.32702884,-0.318807,0.15567605,-0.15978216,0.27845424,-0.12132553,-0.13470781,0.17807817,0.08461033,-0.045961544,0.54023623,0.61656475,-0.059657544,-0.12524159,-0.2364629,-0.03886566,0.2178454,0.14105725,0.12914325,-0.045720972,0.08527215,0.12917784,0.31285277,0.03734214,-0.14667994,-0.17522785,0.09277708,-0.43171716,0.00499174,0.13862434,0.09098,-0.02925133,0.26468775,-0.15410048,-0.21120921,0.2523072,0.0127180405,0.11807256,-0.043432016,-0.38143638,0.012203838,0.26372245,0.016184637,-0.084182374,-0.10229405
470,content,-0.009028683,-0.5199899,0.4271719,-0.051782563,-0.32542196,1.3882627,0.31993344,0.062729046,0.54370654,-0.16758482,0.42545697,0.23639652,0.0375157,-0.26874864,-0.12137285,0.17229728,0.54147416,-1.3005656,-0.2634102,-0.21244106,-1.9324955,-0.9296149,1.4142809,-0.12678047,-0.25868824,-0.17975248,0.10251103,1.0701468,0.19231935,0.29036507,0.11519433,0.015702548,0.17423058,0.2156636,-0.12070642,-1.0464249,0.076847285,0.17449196,0.21103728,-0.32280126,-0.16649823,-0.13636139,-0.7978198,-0.73230106,-0.43602458,-0.009562597,0.52938515,-0.7447646,-0.08245839,-1.4461211,-0.7788903,0.4468537,0.017020002,-2.2418497,-0.09868048,-0.6077028,1.1032811,-0.20063153,-0.71667165,0.3677967
471,content,0.50946575,0.014473644,0.031524822,0.87152433,0.0067913197,0.40527135,0.01836763,-0.3957459,-0.41823348,0.18481724,0.07368038,0.48271596,0.28123534,0.10776724,0.25915247,-0.16308679,-0.13879877,-0.40171796,-0.4632316,0.13756767,-0.29303473,-0.06788837,-0.16100833,-0.10834805,-0.06690944,-0.15426861,-0.06490235,0.028343465,-0.00978442,-0.18286139,-0.14051019,0.063496806,0.020412778,-0.011747077,-0.026138885,0.004559228,-0.046161525,-0.075950086,0.2590236,-0.14080308,-0.4229653,-0.054883122,0.23870817,0.03128563,-0.41415972,-0.08309051,0.078279346,0.26244903,0.08976788,-0.07432681,-0.21830934,0.12956381,-0.12744613,-0.030742025,-0.09210072,-0.124154605,-0.17655654,0.17103402,0.040918626,-0.23335296
472,content,-0.08684656,-0.39998415,-0.6735359,0.7796459,0.46782386,0.33711675,-0.19767503,-0.0014857057,-0.05939078,0.03093239,0.28605548,0.2260114,0.58567816,0.26292932,0.035277836,-0.07303279,-0.040573627,0.26655295,-0.09219785,-0.08316274,-0.14168969,-0.19840637,0.19064428,0.3593579,-0.34837425,-0.06186471,0.10446736,-0.2450223,0.21591696,-0.20954731,-0.20244029,-0.17485173,-0.18240102,-0.2157317,0.043308564,-0.08225696,-0.14067756,0.08248022,0.17015977,-0.12517506,-0.39751536,0.50147116,-0.12968159,-0.043253127,-0.2904427,0.06268546,0.11571385,0.19311385,-0.398504,-0.32235023,-0.026488883,-0.25493467,0.019863093,-0.10746323,-0.31423867,-0.0055297907,0.072900906,0.26438814,0.14621189,-0.18545371
473,content,-0.028112201,-0.16690722,0.12439968,0.8602721,0.271406,-0.03042916,0.1933346,-0.48118708,-0.41149443,0.3340271,0.305207,0.40532228,-0.1973952,0.22596939,-0.07300666,-0.5918359,-0.127445,0.2091056,0.024938786,-0.22716591,-0.1344974,0.069457985,-0.41705188,0.050451133,0.3083024,0.48808005,0.95704675,0.40055645,0.33244392,-0.18612613,0.10820561,0.013812418,0.020426791,-0.07283005,-0.0435531,-0.037898034,-0.1495111,0.11407847,-0.115407005,-0.016683606,0.06889347,-0.18496685,-0.09691505,0.19232917,-0.08448996,0.061585844,-0.004262382,0.25744447,0.32621223,-0.38205668,-0.12551476,0.14313717,0.19772336,-0.21679705,-0.06695936,0.17692204,-0.063591555,0.050387703,0.1037488,-0.04804206
474,content,-0.033983093,0.15518333,-0.012435033,0.11614184,0.5974464,-0.269794,0.051598743,-0.05299474,-0.08636899,-0.123242445,-0.0773114,0.050363924,-0.3521877,0.31416583,-0.008901546,-0.15597107,-0.15820989,-0.11341704,0.2621363,-0.63142526,-0.35326767,-0.023989812,0.15049468,-0.09529545,0.1615511,0.21840799,0.052561402,-0.2223004,0.32074088,-0.09749337,0.16652523,-0.0018749472,-0.027001468,-0.015414703,0.075211965,0.0040500266,-0.031269785,0.1104944,-0.038880512,-0.003930264,0.42518315,-0.15427044,0.44994625,-0.52845633,-0.018757666,-0.28942978,0.003122192,-0.12810639,-0.12974055,0.12204275,-0.17512368,-0.15179713,-0.13744022,-1.13804e-05,0.08915149,0.04712495,-0.2900559,0.20257565,0.06361106,0.21287969
475,content,-0.029759135,0.2060712,-0.0010843007,0.07518782,-0.061887342,0.13162802,-0.021542013,0.001935221,0.36653954,-0.23084939,-0.13517389,0.100916535,0.07014045,-0.091358244,0.017322542,-0.064899966,-0.11677312,-0.018840855,-0.21187355,0.037564047,0.05896067,0.008456743,0.17825304,0.033709828,-0.11104368,-0.006219496,0.29989,0.043751948,0.06524476,0.087397665,0.06723592,0.019370029,0.1038733,0.13200763,0.0051567387,-0.10903949,0.04538863,0.3073158,-0.018572146,0.09112965,-0.2685406,-0.19408248,0.10740287,-0.1621524,-0.07795048,-0.04945422,-0.017898858,0.0013242671,-0.32181418,-0.11213337,-0.0094945105,0.021336034,0.095522605,-0.069951214,-0.07735714,0.109417625,0.15192801,-0.0908037,0.016504483,0.15154628
476,content,0.012747932,0.035281826,0.7527621,0.47795147,-0.18268007,0.3446314,-0.26516822,-0.33814016,-0.013690285,-0.6253817,0.10950394,0.15355067,-0.07846415,-0.22413722,-0.12958325,-0.12979439,-0.07386821,0.2776757,-0.15846115,0.11048859,-0.13494669,-0.30883285,0.2932767,0.2810626,0.2766827,0.43034366,0.56545323,-0.4435645,0.23968965,-0.24003212,0.13631828,0.08121934,0.1281574,0.19538136,0.29460487,0.16723019,0.17718913,0.41858792,0.20227428,0.12305903,0.15595022,0.8127103,0.40615702,-0.17808855,0.043300856,0.033124853,-0.3393471,0.63336426,0.16643001,0.33519065,-0.4818706,0.3185388,-0.10247844,0.06513324,0.23251328,0.0081278095,-0.16843763,-0.11850643,0.20532633,-0.042382494
477,content,-0.04231021,0.093961395,0.2047082,-0.10832923,-0.274792,-0.07485886,-0.08056314,-0.07577801,0.30513173,0.12599695,-0.16816534,0.06027614,0.21219064,-0.004870902,0.032255165,0.13589919,0.011309229,0.013734146,-0.10859145,-0.027088478,-0.14968039,0.18049568,-0.03636294,0.034729343,0.0052416143,-0.067824416,0.085688606,0.3175383,0.22662437,-0.080412775,-0.016707242,0.04620771,0.04648603,-0.07099706,0.038121432,-0.06881159,0.098891705,0.12454292,-0.055579603,-0.17397892,-0.34494367,-0.19985223,0.16448075,0.2104856,-0.24017125,-0.19894314,0.18162102,0.063807376,0.16648906,0.092597775,0.030410537,0.067996666,-0.059930354,-0.0485966,0.11024071,-0.012807759,0.053599656,0.0940641,-0.009054088,-0.053934973
478,content,0.95361,-0.07032282,0.38717988,-1.3208528,0.474045,-0.52895623,0.31524348,-1.598693,-0.7893516,-0.5957715,1.3241268,-0.8181621,-0.19145934,0.3315108,-0.08786295,-0.2279728,0.6864871,1.0441386,-0.2836408,-1.3100754,0.13368313,-0.20168085,-0.031989723,-0.37586227,0.26588866,0.30780128,0.52648926,-0.33771056,0.47385368,-0.63390684,0.006392833,0.04587963,0.020798236,0.17190748,0.09212727,0.5026816,0.0994565,0.098708384,0.1737275,0.14181645,0.050358254,0.37472606,-0.3185433,-0.96318084,0.290399,-0.88855726,0.61396253,-0.7025371,0.15469758,-0.5458452,0.038797446,-0.029682102,0.17601445,-0.17889822,-0.36172637,-0.35034537,-0.21900317,0.32878575,-0.07394397,-0.2042746
479,content,-0.42423743,-0.07463239,-0.83148444,0.8206585,0.26244438,-0.3022308,0.31526992,0.0041556717,-0.5778148,-0.11574223,-0.33081162,0.03557425,-0.26127738,0.18810053,-0.022742469,-0.2275591,0.02651725,0.09823547,-0.10558335,-0.054529313,0.056412894,0.10407214,0.20452482,-0.34973875,0.2408678,0.22495417,0.20127055,0.054575875,0.04181566,0.07254114,0.096835874,0.19044602,0.1153383,0.20530604,-0.01993622,0.18413699,0.13523598,0.13140857,0.13297848,0.10361633,0.5726461,-0.005844804,0.15999562,0.21353371,0.18247679,-0.08585018,-0.19295761,-0.073033586,-0.12837152,0.23772657,0.040031377,-0.4222522,-0.0048868656,0.11140196,-0.044627994,0.0037329446,-0.22447649,0.06368662,0.075836934,-0.5536358
480,content,0.25444114,-0.058240864,-0.23684981,0.24073538,0.07082241,0.11401329,-0.28678596,-0.3983624,-0.35424644,-0.19467494,0.028676664,0.45145774,0.027616823,-0.21297665,0.32632658,-0.21239752,-0.08986434,0.40793833,-0.39542323,-0.037580255,0.0067073833,-0.44453162,-0.3790638,0.099651486,0.31147185,0.0360669,-0.18967184,-0.18147196,-0.011855152,-0.38253704,0.040735535,0.017540706,-0.08604423,0.048317607,-0.04577542,0.10278072,-0.030708812,0.16279297,-0.10877638,0.33957356,-0.45966727,-0.020766187,0.0346753,-0.04752302,0.11561797,0.09029611,-0.07481653,0.3660199,-0.10616465,0.32047105,0.067108415,0.004227467,0.08833717,0.12679423,-0.18715516,0.019701857,0.10345289,0.14713006,-0.062440045,-0.14023598
481,content,0.09498004,0.14410794,0.074492946,-0.2523832,0.30360925,0.07960326,0.0534855,0.339207,0.14289804,0.18319254,-0.2972434,0.22179857,0.13215113,-0.16390069,0.0012274274,-0.016831478,-0.02537012,0.42074978,0.21621205,-0.09837575,-0.19353886,-0.26477426,-0.23639339,-0.38074332,-0.09769052,0.01722312,-0.0019917376,-0.11328387,0.46562934,-0.023299748,0.07543841,0.1010426,0.08844751,0.030519828,0.061626744,0.008407155,0.049266513,0.24452396,0.03081065,0.1138037,-0.02685644,0.03404185,-0.16548395,-0.04967776,-0.010496901,-0.122116506,0.04295356,-0.004975181,-0.018145815,0.04025147,-0.2889789,0.064599544,-0.056328386,0.051910587,-0.13100843,-0.036131684,-0.040284954,-0.5702993,0.19297692,0.0038966648
482,content,-0.07871681,-0.3795894,-0.13709854,0.1676061,0.17766774,0.07973369,-0.0063296845,-0.10439263,-0.07642577,-0.20933045,0.5631218,0.05437755,-0.112013124,0.07986089,0.4102898,0.30820364,-0.16145363,-0.03959432,0.036381815,-0.060906213,-0.32838115,-0.030501174,0.15894562,-0.18924332,0.2821028,0.16410144,0.004905143,-0.15608849,0.15206338,-0.16584323,-0.07040609,0.037612766,0.042785317,-0.15291667,-0.17663108,0.11224702,-0.024319213,0.17359956,-0.10887656,-0.0949776,-0.40985537,0.2831226,-0.33302397,-0.049136948,0.30868903,0.15574291,0.15513895,-0.047234833,-0.21519282,-0.08330393,-0.0860465,-0.009400148,-0.41612378,-0.01860591,-0.06875113,-0.21511972,0.07416576,0.16988271,-0.036001295,0.0071409037
483,content,0.18054764,0.42213175,-0.37751284,0.6757906,-0.10203584,-0.1305512,0.37049505,-0.24390101,-0.27759334,1.1402813,-0.41085222,0.25907674,0.0011153499,0.43740508,0.47362232,0.10684151,-0.10179416,-0.1114445,0.27362338,0.17331162,0.18187702,0.03637012,-0.08446401,-0.12077874,-0.093146175,0.39598817,-0.37189895,-0.18330193,0.10588712,-0.1688242,0.007562884,0.018558338,0.042842362,-0.10951108,-0.018089006,0.03826238,-0.119411886,0.108519904,-0.09831954,-0.030031426,0.2337587,0.13968065,0.77039933,-0.060897276,0.05685956,0.3986932,-0.13359828,0.14441149,-0.08873385,0.11178339,-0.05917671,0.054276302,-0.17337349,-0.06757752,0.08457607,-0.30704784,-0.15751006,0.18002512,0.24510887,-0.14168875
484,content,0.1879863,0.39120585,0.08829255,-0.06953508,0.11454279,0.045044288,-0.07158832,0.07809275,0.17114545,-0.09121679,-0.27792227,0.052679893,0.13922767,0.13713327,0.09322918,0.111152954,-0.28089795,-0.060006734,-0.10034214,0.038417302,-0.10517037,-0.30717775,-0.12973763,-0.09993548,0.021784484,0.21590318,0.07000261,-0.08227436,0.35837296,-0.02027879,0.0074269897,0.04933942,0.0653876,-0.040154684,0.03419144,-0.24318786,-0.011170199,0.14776236,-0.011375024,-0.024617748,-0.26683655,-0.0088688955,-0.30297104,0.1467407,-0.0734581,-0.050894614,-0.0078116963,0.09583025,0.096397795,0.21049333,0.061190598,0.0401375,-0.030680481,-0.039024986,0.070047885,0.024460535,-0.10488416,0.039135557,-0.06804821,0.06120686
485,content,0.21066532,-0.4306643,-0.13736357,-0.35131073,0.34689233,-0.5913341,0.47996923,-0.26670328,-0.26729175,-0.15135595,-0.109430715,-0.00816477,-0.025640553,0.13746396,-0.09375991,0.11165532,-0.32152978,0.23443381,0.22188425,0.055838987,0.13144642,-0.00076637237,0.26398447,-0.14427018,-0.3056033,-0.09464714,0.4503887,0.0752112,0.021605294,-0.33182,0.0951916,0.14421861,0.13718876,0.10190302,0.035822574,0.06346821,-0.02326935,0.19652893,0.06715867,0.014516116,0.29883942,-0.18716702,-0.34179288,0.60179615,0.40232515,0.103963986,-0.1890766,-0.27728382,-0.3330772,-0.01243908,-0.12371945,0.21249197,0.09124167,-0.21738003,0.15352324,-0.1453032,-0.089890674,0.12103318,0.10965533,0.27229986
486,content,-0.1760325,-0.020030625,0.04887032,-0.34077168,-0.41511947,0.024330255,0.25479937,-0.18209699,-0.11335434,0.045240548,0.28263557,-0.12684655,-0.302641,0.13763224,-0.11807535,-0.08448376,-0.0045130956,0.26761118,0.1030328,0.06474608,-0.056187794,0.38957244,0.06261491,0.18830225,-0.4871298,-0.2809354,0.13199627,-0.10856127,-0.14715253,0.21065886,-0.060726006,0.04542198,0.061511718,0.005358057,0.08613002,0.068562485,0.04892555,0.21661876,0.11795168,0.05921906,-0.2233075,0.30979946,0.36215052,0.16116494,0.06943959,-0.39579263,-0.13752675,-0.24689986,-0.21224071,-0.18366474,0.07812084,-0.0856553,0.008875726,-0.20749032,0.12469682,0.119806096,0.119370684,0.03802716,0.59949535,0.19257243
487,content,0.101453975,0.14287217,-0.29209393,0.29596087,-0.062929966,0.044587187,-0.45346582,-0.25432193,-0.056215294,-0.29195988,0.084123276,0.0029856116,0.075354725,-0.052251272,0.24022037,0.08139331,-0.1877678,-0.29862204,0.2504592,0.3085458,-0.0014329181,-0.1286143,0.14664638,-0.04269453,0.008827066,0.21324691,-0.17063667,-0.0037044915,0.3067772,0.29605412,0.13187349,0.057668954,0.31257257,0.41637585,-0.038814884,0.06280442,0.1835461,0.13313067,-0.024787612,0.1730035,-0.08213424,0.20821433,-0.06953959,0.33144194,0.09887257,-0.31908628,-0.5132278,0.07469387,-0.27363512,0.34212747,0.03010956,-0.029758634,-0.007131289,0.0033622652,-0.15688479,-0.41730693,-0.09033422,0.02733394,-0.04444836,-0.51913714
488,content,0.34702882,-0.14735605,-0.050485816,0.36309433,0.5436652,-0.060520593,-0.40827495,-0.2419549,-0.27276653,-0.2562883,0.33261898,0.11537143,-0.17354785,0.20655802,0.45786482,0.12381246,0.07407896,-0.36162162,-0.12478799,-0.06537555,0.03458669,-0.18384361,0.25154394,0.23884377,-0.013364553,-0.52205247,0.23962839,0.06746184,0.19223279,-0.3535188,0.13496612,0.026832048,0.17577185,-0.09566777,0.004684285,0.025248349,0.12541328,0.15107684,0.047878627,-0.042784326,-0.10546079,-0.25463772,-0.162619,0.09054598,0.48916072,0.362484,-0.22330229,0.025456695,0.066727266,0.121495195,-0.4366238,-0.010030104,-0.038989343,-0.17226022,-0.07023613,-0.16984098,-0.039217606,0.050936397,0.053503025,-0.004040458
489,content,0.20015535,-0.44389933,-0.040669896,0.3704065,0.74985415,0.3505144,-0.41376874,0.16901934,0.19354229,-0.6406071,-0.14580047,-0.36147735,-0.1378072,0.068341725,0.0819152,-0.41998437,-0.4838061,0.2633371,0.06538826,-0.10253783,-0.38612622,0.3493076,-0.28378224,0.2533625,0.064553,0.26647562,-0.12403617,0.059880294,0.419089,0.019204967,-0.122416876,-0.21052122,0.0078618545,-0.19845454,-0.010111012,0.033330925,-0.016222741,0.030364973,-0.029859953,-0.10649502,0.048813574,-0.4133238,0.53930247,0.31029183,0.10387076,0.17548822,0.266908,-0.33579966,0.044881452,-0.09349333,-0.19451836,-0.1539389,0.025103576,0.21411388,0.028650813,0.08122316,-0.17157157,0.39183813,-0.19429031,0.04121448
490,content,0.1292257,-0.119300514,0.11297048,0.56873184,0.2699048,-0.19668695,-0.20998201,-0.7381102,0.0080077015,-0.1739673,-0.19163604,0.18254122,0.2190436,0.07015154,-0.007878299,0.1946015,-0.14265142,-0.1007227,-0.1172957,0.40473807,0.11665316,-0.35620907,0.15010211,0.09719893,0.056990225,0.38085768,-0.09020516,0.0722167,0.36931172,0.117422305,0.08227216,-0.014412727,-0.12425631,0.06325292,-0.09690336,0.029324388,-0.083704166,0.17423679,-0.066333495,-0.087113164,-0.18577997,0.43843156,-0.01685214,-0.30212936,-0.07189166,-0.13065861,0.31872073,-0.14498033,-0.035342142,0.37295112,-0.18638141,-0.0929232,-0.07117645,-0.20620598,-0.21713427,-0.057544038,-0.05461617,0.17691913,-0.36270028,-0.10325615
